chr	windowStart	windowEnd	D	f_d	f_dM	d_f
Chr06	7290245	7537160	0.153803	0.121292	0.082538	0.029959
Chr06	7326727	7696993	0.048845	0.044108	0.032851	0.017467
Chr06	7537161	7881417	0.042379	0.063191	0.046263	0.017767
Chr06	7697086	8164151	0.096256	0.208518	0.139262	0.026723
Chr06	7881419	8227047	-0.194495	-0.434883	-0.210393	-0.102703
Chr06	8164152	8233404	-0.238443	-0.537303	-0.265373	-0.159425
Chr06	8227663	8263056	-0.119427	-0.228406	-0.143518	-0.070091
Chr06	8233408	8532935	-0.112813	-0.175751	-0.113648	-0.064302
Chr06	8325782	8557279	-0.082047	-0.064609	-0.047415	-0.035661
Chr06	8532980	8608313	-0.016596	-0.009301	-0.007535	0.001911
Chr06	8557291	8667501	-0.103001	-0.105126	-0.082175	-0.048024
Chr06	8608333	8876869	-0.050932	-0.057786	-0.042784	-0.013695
Chr06	8672000	8952293	0.104904	0.087693	0.062629	0.044776
Chr06	8878121	8962294	-0.021998	-0.022870	-0.012595	-0.016014
Chr06	8952296	9444482	-0.181263	-0.456519	-0.144642	-0.077098
Chr06	8962295	9793466	-0.270134	-1.666336	-0.199916	-0.099626
Chr06	9444918	9800003	-0.247861	-1.721019	-0.186299	-0.104768
Chr06	9793750	9830407	-0.110396	-0.238564	-0.098942	-0.053888
Chr06	9800009	9893853	-0.123952	-0.257778	-0.091640	-0.040145
Chr06	9830414	10020076	-0.125112	-0.282098	-0.098477	-0.039279
Chr06	9904434	10036618	-0.021321	-0.036393	-0.020373	-0.017419
Chr06	10020082	10095516	0.050777	0.064247	0.047255	0.009646
Chr06	10036619	10140132	0.070696	0.080893	0.058955	0.021538
Chr06	10095520	10182047	0.131456	0.179104	0.126008	0.030097
Chr06	10140153	10198923	0.277208	0.452056	0.266980	0.061308
Chr06	10189781	10280360	0.195251	0.347624	0.207594	0.055014
Chr06	10198937	10399643	-0.009390	-0.019293	-0.013110	0.002547
Chr06	10280361	10408633	-0.005110	-0.008294	-0.005130	0.002184
Chr06	10399653	10411382	0.179821	0.245787	0.177202	0.076586
Chr06	10408636	10417129	0.227910	0.336447	0.276238	0.089933
Chr06	10411396	10444947	0.003596	0.008421	0.003183	-0.002010
Chr06	10417136	10480788	-0.014318	-0.036600	-0.014751	-0.019347
Chr06	10447939	10509617	0.073103	0.158174	0.104567	0.014643
Chr06	10480791	10810549	0.085648	0.155181	0.101607	0.023949
Chr06	10509619	10834257	-0.020960	-0.025075	-0.018560	-0.004415
Chr06	10812492	10845244	-0.035658	-0.039399	-0.031144	-0.021340
Chr06	10834273	10866867	0.069391	0.078888	0.065689	0.040348
Chr06	10845263	10886748	0.108828	0.102203	0.083330	0.059245
Chr06	10866870	10910505	0.026846	0.015739	0.012068	0.014833
Chr06	10886755	10931735	-0.107574	-0.089936	-0.056024	-0.055566
Chr06	10910507	10991432	-0.054362	-0.047992	-0.031682	-0.024961
Chr06	10931737	11051842	-0.018423	-0.015284	-0.011150	0.001441
Chr06	10991832	11098258	0.042098	0.036964	0.027483	0.017758
Chr06	11053355	11150178	0.089909	0.051422	0.044483	0.033456
Chr06	11098259	11195345	0.118916	0.073029	0.063690	0.072059
Chr06	11150207	11335546	0.092936	0.085263	0.068239	0.067390
Chr06	11195357	11361601	0.076973	0.080916	0.060038	0.041918
Chr06	11335547	11535317	0.067730	0.044604	0.035474	0.025720
Chr06	11377371	11583520	0.168858	0.156686	0.132699	0.096445
Chr06	11542642	11642379	0.217119	0.321609	0.248724	0.151014
Chr06	11583642	11747391	0.115495	0.172812	0.125932	0.076174
Chr06	11642550	11817930	0.035072	0.023758	0.020420	0.025176
Chr06	11747392	11885502	0.047229	0.026997	0.023908	0.032414
Chr06	11829943	11926864	0.084913	0.049588	0.042674	0.054366
Chr06	11885505	11987382	0.060072	0.031617	0.026276	0.023251
Chr06	11939021	12040931	-0.241434	-0.122221	-0.097653	-0.076716
Chr06	12003892	12048004	-0.333679	-0.156600	-0.126431	-0.149285
Chr06	12042733	12067271	-0.177551	-0.105284	-0.088434	-0.069008
Chr06	12048017	12142973	0.057153	0.036962	0.029458	0.015774
Chr06	12067304	12252163	0.062658	0.054105	0.037349	0.019889
Chr06	12160508	12310616	-0.106767	-0.101422	-0.066764	-0.053931
Chr06	12259671	12376984	-0.076351	-0.043812	-0.032060	-0.023735
Chr06	12310773	12491414	-0.113363	-0.060353	-0.046005	-0.030352
Chr06	12377002	12553328	0.061017	0.047902	0.041370	0.026691
Chr06	12493286	12617109	-0.059212	-0.103357	-0.068213	-0.022930
Chr06	12553767	12625965	-0.120663	-0.492493	-0.180746	-0.048989
Chr06	12617111	12684780	0.063052	0.108330	0.071742	0.028450
Chr06	12625977	12904748	0.051257	0.131328	0.074229	0.012478
Chr06	12716370	12909646	0.016860	0.048622	0.023311	-0.000304
Chr06	12904751	12979644	0.017945	0.029533	0.018120	0.003604
Chr06	12909663	13117678	0.087162	0.108188	0.077474	0.030221
Chr06	13074667	13178942	0.116720	0.142982	0.104779	0.037098
Chr06	13120916	13805285	0.027919	0.070839	0.039938	0.007400
Chr06	13179430	13992054	0.059663	0.172766	0.096706	0.030114
Chr06	13805286	14051836	0.068598	0.094398	0.055450	0.034759
Chr06	13992060	14077380	-0.107543	-0.094207	-0.058856	-0.051604
Chr06	14059304	14112540	-0.072011	-0.061731	-0.040821	-0.029910
Chr06	14077436	14197409	0.095095	0.098874	0.048939	0.050624
Chr06	14115819	14217127	0.164550	0.135755	0.070621	0.076220
Chr06	14197762	14398475	0.134163	0.066253	0.046418	0.033421
Chr06	14228224	14411640	-0.146680	-0.052009	-0.040666	-0.048682
Chr06	14398541	14425825	-0.183685	-0.077362	-0.057330	-0.102724
Chr06	14411655	14564740	0.025512	0.015242	0.011019	0.015812
Chr06	14426405	14581809	0.084617	0.078098	0.058190	0.030552
Chr06	14565149	14617767	0.069083	0.042619	0.033214	0.032109
Chr06	14582013	14706300	0.039983	0.018020	0.014771	0.033021
Chr06	14618173	14750932	-0.053700	-0.036052	-0.022260	-0.025270
Chr06	14714915	14764691	-0.177834	-0.116589	-0.063095	-0.060147
Chr06	14751076	14785595	0.011960	0.004963	0.003698	-0.007375
Chr06	14767961	14821487	0.120130	0.037588	0.029356	0.016923
Chr06	14786780	14830214	0.079003	0.035012	0.026395	0.008467
Chr06	14821497	14866476	0.164721	0.089040	0.064011	0.064400
Chr06	14830702	14953374	0.172789	0.077312	0.060756	0.111969
Chr06	14868203	14993416	0.056730	0.031018	0.025305	0.026293
Chr06	14953447	15048271	-0.135166	-0.062283	-0.051313	-0.040834
Chr06	14993417	15091234	-0.084339	-0.034877	-0.028659	-0.030174
Chr06	15049108	15245802	-0.011513	-0.004929	-0.004091	0.002343
Chr06	15106608	15319529	0.006389	0.003167	0.002526	0.012150
Chr06	15254682	15366330	0.008903	0.004651	0.003778	0.006885
Chr06	15319534	15391100	0.078822	0.046269	0.038597	0.035898
Chr06	15368444	15408809	0.109519	0.087095	0.067227	0.027618
Chr06	15392796	15428276	0.088465	0.071212	0.053180	0.020326
Chr06	15409189	15465490	0.073173	0.063637	0.046825	0.026622
Chr06	15428586	15494444	0.023510	0.018098	0.013646	0.007202
Chr06	15465519	15507186	-0.057565	-0.050061	-0.036806	-0.018139
Chr06	15495253	15516440	-0.088400	-0.210849	-0.118155	-0.042988
Chr06	15508665	15526209	-0.080098	-0.152594	-0.090225	-0.031168
Chr06	15517444	15535238	-0.137330	-0.148423	-0.094730	-0.060981
Chr06	15526229	15542896	-0.116055	-0.097666	-0.063448	-0.064252
Chr06	15536275	15547622	0.182274	0.097441	0.077361	0.062161
Chr06	15542897	15560397	0.162154	0.110815	0.097252	0.105354
Chr06	15548064	15565434	0.156662	0.106612	0.089860	0.085831
Chr06	15560502	15669731	0.287909	0.095765	0.087547	0.119425
Chr06	15565588	15706036	0.125940	0.048272	0.043476	0.042910
Chr06	15669773	15795551	0.071681	0.039527	0.032231	0.031704
Chr06	15706164	15882791	-0.001895	-0.001065	-0.000860	-0.001376
Chr06	15797599	15903536	-0.168424	-0.138516	-0.101945	-0.065297
Chr06	15882832	15949652	-0.066063	-0.071087	-0.053819	-0.030773
Chr06	15907224	15960093	0.001054	0.001013	0.000847	0.001067
Chr06	15949667	15967665	-0.069606	-0.077876	-0.060776	-0.032825
Chr06	15960143	16036943	-0.151538	-0.194878	-0.131107	-0.081612
Chr06	15967687	16168748	-0.095619	-0.054168	-0.043342	-0.059626
Chr06	16036973	16295387	-0.059777	-0.014157	-0.012094	-0.035176
Chr06	16170144	16324801	-0.094826	-0.024559	-0.020696	-0.049592
Chr06	16303615	16374744	-0.039671	-0.017952	-0.014924	-0.012897
Chr06	16325244	16420333	-0.033839	-0.012422	-0.010563	-0.007908
Chr06	16374761	16518049	-0.051944	-0.014363	-0.012732	-0.002165
Chr06	16420366	16616605	-0.008493	-0.002413	-0.002128	0.006897
Chr06	16518058	16691361	-0.052261	-0.015658	-0.013518	-0.007695
Chr06	16616622	16791005	-0.082899	-0.041289	-0.034543	-0.030595
Chr06	16696593	16842260	-0.079987	-0.045688	-0.029989	-0.039323
Chr06	16792737	16895047	0.074471	0.022778	0.014807	0.020373
Chr06	16842300	16946876	-0.182093	-0.100020	-0.057857	-0.071015
Chr06	16895115	17035709	-0.319920	-0.454935	-0.180833	-0.149828
Chr06	16946879	17038032	-0.182213	-0.217168	-0.125658	-0.103229
Chr06	17035785	17044987	-0.180945	-0.219822	-0.142268	-0.079551
Chr06	17038074	17100800	-0.019716	-0.018683	-0.013013	-0.012576
Chr06	17049451	17165619	0.086846	0.057575	0.038593	0.035571
Chr06	17100801	17170342	0.009405	0.007807	0.005382	0.005671
Chr06	17165631	17188645	-0.116691	-0.177370	-0.123797	-0.097355
Chr06	17170348	17251470	-0.079452	-0.086635	-0.054877	-0.046891
Chr06	17188653	17306223	0.033061	0.024832	0.014843	-0.001950
Chr06	17254229	17307878	0.072715	0.051374	0.031477	0.017667
Chr06	17306233	17311849	0.064166	0.055209	0.032410	0.012705
Chr06	17307916	17420634	-0.158397	-0.100714	-0.068371	-0.041070
Chr06	17311963	17463192	-0.146008	-0.067203	-0.053909	-0.046506
Chr06	17421216	17531966	-0.059801	-0.021495	-0.018915	-0.019425
Chr06	17463206	17538681	-0.281223	-0.083129	-0.074314	-0.102208
Chr06	17532049	17553555	-0.400090	-0.112953	-0.100422	-0.185051
Chr06	17539398	17594394	-0.387470	-0.128245	-0.109378	-0.212557
Chr06	17553945	17634043	-0.295559	-0.153629	-0.112930	-0.153310
Chr06	17594425	17677203	-0.078756	-0.027917	-0.022364	-0.022117
Chr06	17634170	17751580	0.008147	0.001817	0.001537	0.017176
Chr06	17677235	17757112	-0.045387	-0.009659	-0.008593	-0.005002
Chr06	17754162	17865210	-0.104847	-0.035735	-0.030320	-0.049535
Chr06	17757166	17929155	-0.157775	-0.122376	-0.084319	-0.057214
Chr06	17866941	18103810	0.016745	0.012057	0.008505	0.016901
Chr06	17929157	18178284	-0.208838	-0.126632	-0.087052	-0.120540
Chr06	18118071	18189396	-0.357983	-0.209319	-0.134675	-0.183593
Chr06	18178292	18255295	-0.158253	-0.052747	-0.037907	-0.047913
Chr06	18189582	18295843	-0.127268	-0.049769	-0.039729	-0.038300
Chr06	18255307	18347206	0.008442	0.003764	0.003157	0.002416
Chr06	18295903	18415361	0.110323	0.070880	0.054361	0.016159
Chr06	18347207	18441312	0.151144	0.113122	0.093783	0.026554
Chr06	18415809	18466631	0.126361	0.070203	0.058090	0.032180
Chr06	18441317	18478625	-0.026387	-0.012035	-0.009377	-0.004758
Chr06	18466647	18502098	-0.082549	-0.029572	-0.024327	-0.012878
Chr06	18478690	18547589	-0.001879	-0.000423	-0.000379	-0.001109
Chr06	18502272	18616896	0.067820	0.018334	0.015933	0.020100
Chr06	18549998	18688717	0.131954	0.058464	0.048183	0.031149
Chr06	18616918	18726241	0.365429	0.215576	0.177960	0.124837
Chr06	18688721	18731147	0.239758	0.170340	0.105143	0.082318
Chr06	18727517	18807795	0.295198	0.188826	0.134259	0.138685
Chr06	18731173	18817579	0.369102	0.223804	0.173941	0.230840
Chr06	18807813	18835102	0.353860	0.234767	0.178371	0.237039
Chr06	18817617	18949879	0.374043	0.277908	0.222662	0.242586
Chr06	18835378	18965982	0.172340	0.105881	0.081000	0.101881
Chr06	18949880	19025349	-0.077582	-0.020359	-0.016336	-0.007550
Chr06	18968684	19033507	-0.012281	-0.001978	-0.001753	-0.003424
Chr06	19025350	19084853	-0.057571	-0.008987	-0.008479	-0.020089
Chr06	19033865	19087611	-0.155287	-0.024797	-0.022917	-0.038051
Chr06	19084859	19089649	-0.179032	-0.031286	-0.029057	-0.048342
Chr06	19087857	19091000	0.014689	0.004781	0.004184	0.003135
Chr06	19089708	19147245	-0.023349	-0.011940	-0.009431	-0.011823
Chr06	19091028	19241418	-0.130142	-0.062635	-0.050963	-0.041895
Chr06	19147246	19308198	-0.112408	-0.063757	-0.049080	-0.027437
Chr06	19258487	19323712	0.041256	0.030157	0.022098	0.001334
Chr06	19308204	19365459	0.198897	0.199500	0.130431	0.042271
Chr06	19323713	19396071	0.229113	0.138267	0.095487	0.037143
Chr06	19365462	19454186	0.001226	0.000375	0.000293	-0.013182
Chr06	19396435	19483376	-0.113409	-0.056014	-0.031894	-0.048601
Chr06	19454449	19486093	0.187601	0.200463	0.088220	0.078657
Chr06	19483746	19509569	0.340966	0.386286	0.188745	0.153604
Chr06	19486109	19640108	0.043950	0.036641	0.021291	0.018821
Chr06	19555226	19743083	0.038278	0.029005	0.019458	0.015217
Chr06	19640141	20777274	0.087259	0.054160	0.039970	0.022501
Chr06	19743089	20788932	0.062772	0.056388	0.046604	0.022851
Chr06	20778217	20857937	0.076634	0.116168	0.087647	0.032037
Chr06	20788934	20892383	0.076040	0.068937	0.050642	0.017342
Chr06	20857994	21063654	0.241972	0.099661	0.080033	0.066083
Chr06	20902245	21134193	0.168520	0.083596	0.065293	0.057546
Chr06	21088904	21284060	0.070543	0.014112	0.012669	0.028150
Chr06	21149526	21304337	0.229348	0.047564	0.043800	0.125345
Chr06	21284388	21307066	0.300212	0.143528	0.099985	0.057615
Chr06	21304348	21307549	-0.010886	-0.014176	-0.002394	-0.000678
Chr06	21307068	21310319	0.011210	0.011507	0.003765	0.000970
Chr06	21307550	21379124	-0.028940	-0.028718	-0.012357	-0.003779
Chr06	21310324	21506989	-0.202287	-0.235030	-0.113255	-0.065414
Chr06	21379125	21528266	-0.238996	-0.332610	-0.203681	-0.122500
Chr06	21507018	21600459	-0.137361	-0.067190	-0.056009	-0.055854
Chr06	21528271	21646901	0.038538	0.011292	0.009901	0.013765
Chr06	21601710	21777851	0.022574	0.012344	0.008130	-0.002849
Chr06	21646905	21825969	-0.039335	-0.043390	-0.023021	-0.030891
Chr06	21777854	21846033	0.064753	0.051665	0.038887	0.023004
Chr06	21826456	21850183	0.152988	0.095715	0.074182	0.051013
Chr06	21846045	21882117	0.089482	0.079043	0.053096	0.028246
Chr06	21850201	21906980	0.223956	0.267103	0.204210	0.100697
Chr06	21888523	21911696	0.224096	0.293151	0.249655	0.129678
Chr06	21906981	21914735	0.096140	0.084839	0.071450	0.055735
Chr06	21911732	21931549	0.107001	0.081524	0.068229	0.062753
Chr06	21914966	21932391	0.107068	0.088589	0.069841	0.052377
Chr06	21931550	21989779	0.065964	0.048563	0.038931	0.028119
Chr06	21932428	22114644	0.008575	0.006022	0.004858	0.003662
Chr06	21989782	22182086	-0.070071	-0.053831	-0.029640	-0.019334
Chr06	22114893	22218627	-0.019845	-0.011466	-0.006245	-0.015441
Chr06	22185018	22300178	0.019104	0.011266	0.008132	-0.008536
Chr06	22218632	22483727	-0.026489	-0.007610	-0.006692	-0.012336
Chr06	22300929	22530416	-0.044522	-0.008227	-0.007203	-0.014020
Chr06	22486254	22548781	-0.005984	-0.001159	-0.000959	-0.003527
Chr06	22530420	22683300	-0.037384	-0.006388	-0.005709	-0.009897
Chr06	22549001	23276893	-0.070123	-0.016279	-0.015036	-0.026127
Chr06	22683304	23325560	0.069128	0.013490	0.011876	0.011781
Chr06	23321116	23412604	0.490783	0.054379	0.047380	0.043284
Chr06	23325687	23578897	0.103081	0.025558	0.021331	0.024991
Chr06	23412611	23643044	-0.061894	-0.016822	-0.014770	-0.031779
Chr06	23583601	23651857	0.127427	0.019552	0.018667	0.071769
Chr06	23643619	23672846	0.282639	0.024926	0.023711	0.076693
Chr06	23658777	23941735	0.074570	0.004365	0.004165	0.013022
Chr06	23672963	24013072	-0.035135	-0.002849	-0.002648	-0.016922
Chr06	23942384	24303261	0.007597	0.000820	0.000748	0.007423
Chr06	24013082	24624327	0.102395	0.005879	0.005624	0.030128
Chr06	24344626	24802621	-0.041898	-0.002532	-0.002380	-0.003429
Chr06	24624348	24848974	-0.046523	-0.008856	-0.007712	-0.015313
Chr06	24802697	24941865	0.081095	0.023534	0.020880	0.033559
Chr06	24850262	25111680	0.052042	0.025708	0.022283	0.034049
Chr06	24941867	25322017	-0.061233	-0.037614	-0.029803	-0.036266
Chr06	25111688	25371049	-0.227690	-0.084270	-0.068130	-0.098058
Chr06	25322956	25493986	-0.069777	-0.035927	-0.028550	-0.035752
Chr06	25371063	25543226	-0.000574	-0.000395	-0.000295	0.003008
Chr06	25496057	25566548	-0.053824	-0.043988	-0.032519	-0.023441
Chr06	25543246	25601325	-0.054282	-0.041047	-0.032923	-0.016951
Chr06	25566675	25615044	-0.160154	-0.092046	-0.067457	-0.051116
Chr06	25601345	25651524	-0.256213	-0.221658	-0.110835	-0.059175
Chr06	25615045	25677366	-0.090344	-0.069242	-0.041413	-0.018344
Chr06	25651526	25801077	0.061710	0.028588	0.024189	0.016102
Chr06	25677562	25915624	0.017720	0.012107	0.009647	0.006637
Chr06	25801078	26001546	0.021696	0.010436	0.009110	0.008348
Chr06	25915631	26061324	-0.015405	-0.003176	-0.002892	-0.000941
Chr06	26001547	26242729	-0.134188	-0.032417	-0.026350	-0.059948
Chr06	26061330	26302299	-0.088140	-0.038295	-0.022681	-0.051713
Chr06	26244298	26385747	0.062493	0.029841	0.019017	0.007761
Chr06	26302465	26716203	-0.049659	-0.024171	-0.020776	-0.017963
Chr06	26387522	26721646	-0.022587	-0.012986	-0.010413	-0.008200
Chr06	26716860	26758877	0.090828	0.066136	0.051533	0.049973
Chr06	26722535	26856664	-0.013719	-0.008196	-0.007065	-0.015345
Chr06	26758879	26916609	-0.043952	-0.021930	-0.018998	-0.025704
Chr06	26856668	26928073	-0.043215	-0.010442	-0.008999	-0.008238
Chr06	26916677	27099475	0.070414	0.017259	0.015624	0.025204
Chr06	26928075	27197903	0.138982	0.053848	0.047407	0.059337
Chr06	27099489	27447926	0.008395	0.004978	0.003887	-0.008411
Chr06	27226516	27587248	0.008751	0.008713	0.006275	-0.004255
Chr06	27448736	27645118	0.050130	0.056806	0.041151	0.021908
Chr06	27587273	27664000	-0.017955	-0.010988	-0.009101	-0.015855
Chr06	27645120	27720758	-0.133402	-0.072971	-0.059395	-0.056966
Chr06	27664363	27778939	-0.051708	-0.041383	-0.031320	-0.027520
Chr06	27720766	27826777	-0.024227	-0.018399	-0.014331	-0.015503
Chr06	27778940	27948379	-0.045459	-0.022036	-0.018458	-0.021898
Chr06	27827660	28026947	-0.083141	-0.049621	-0.040653	-0.041172
Chr06	27948393	28074346	-0.053883	-0.048528	-0.038957	-0.022861
Chr06	28026954	28171170	-0.162745	-0.080208	-0.062261	-0.051050
Chr06	28103787	28355644	-0.094416	-0.046930	-0.036792	-0.020438
Chr06	28183465	28440982	0.134109	0.084269	0.070818	0.066112
Chr06	28357117	28562365	0.088796	0.039280	0.030582	0.045394
Chr06	28444134	28571909	-0.080028	-0.016322	-0.013897	-0.020258
Chr06	28563465	28669915	-0.041068	-0.011625	-0.010641	-0.015081
Chr06	28571967	28821687	-0.037879	-0.019556	-0.017114	-0.024744
Chr06	28670145	28850877	-0.090483	-0.069916	-0.050066	-0.040408
Chr06	28821689	28873091	-0.090926	-0.099964	-0.053982	-0.028136
Chr06	28850920	28881033	0.076671	0.043190	0.033219	0.029275
Chr06	28873092	28938853	0.165482	0.096363	0.073850	0.058128
Chr06	28881034	29124846	0.071306	0.031916	0.025756	0.033060
Chr06	28958466	29270824	0.070858	0.025289	0.021694	0.040071
Chr06	29124861	29442042	0.078485	0.027418	0.024502	0.042132
Chr06	29273377	29507049	0.074641	0.020723	0.018663	0.034054
Chr06	29442045	29618738	0.066059	0.014404	0.013332	0.018965
Chr06	29507483	29672570	0.001156	0.000302	0.000282	0.000181
Chr06	29628236	29922144	-0.014181	-0.006106	-0.005429	-0.009124
Chr06	29672571	30019651	-0.023687	-0.008809	-0.008010	-0.018931
Chr06	29922147	30128810	-0.022285	-0.005277	-0.004640	-0.009081
Chr06	30020152	30181119	-0.206784	-0.051660	-0.040101	-0.045409
Chr06	30128817	30230577	-0.234452	-0.260482	-0.155242	-0.071966
Chr06	30181144	30251983	-0.059607	-0.046708	-0.033580	-0.026680
Chr06	30232939	30310351	-0.009647	-0.004251	-0.003056	-0.007798
Chr06	30252529	30433409	0.009753	0.005053	0.003955	-0.000372
Chr06	30311815	30441006	-0.024163	-0.016295	-0.013029	-0.010790
Chr06	30433614	30512020	-0.002705	-0.001403	-0.001131	0.001343
Chr06	30441328	30544013	0.030408	0.016030	0.011734	0.005306
Chr06	30512021	31391464	0.013176	0.006371	0.004903	0.001202
Chr06	30569578	31893374	-0.011042	-0.004993	-0.004233	-0.008633
Chr06	31423586	32001445	-0.050095	-0.028247	-0.021900	-0.021746
Chr06	31893391	32047485	0.055823	0.026985	0.021276	0.030308
Chr06	32002512	32265712	0.163141	0.097547	0.075680	0.057128
Chr06	32047493	32312102	0.165417	0.106225	0.081756	0.049119
Chr06	32265730	32445119	0.028216	0.015381	0.011450	0.011051
Chr06	32312107	32536417	0.007758	0.003204	0.002532	0.002426
Chr06	32445479	32608231	0.027297	0.011145	0.009429	0.009049
Chr06	32536425	32610838	0.027857	0.017205	0.015051	0.011115
Chr06	32609443	32615135	-0.035452	-0.026501	-0.023741	-0.026460
Chr06	32610918	32670651	-0.111429	-0.079212	-0.068009	-0.093177
Chr06	32615168	32750813	-0.090422	-0.061542	-0.049689	-0.072275
Chr06	32670653	32752738	0.383742	0.281450	0.231751	0.212167
Chr06	32750819	32840734	0.422566	0.318030	0.248776	0.154956
Chr06	32753792	32887380	-0.191357	-0.190040	-0.113878	-0.051152
Chr06	32841808	32897126	-0.116278	-0.136377	-0.094472	-0.028592
Chr06	32890194	32932066	0.118695	0.139929	0.120331	0.054087
Chr06	32897244	33017683	0.072720	0.050982	0.040945	0.033132
Chr06	32961688	33029624	-0.121250	-0.059095	-0.046505	-0.042966
Chr06	33017720	33104807	0.082656	0.043809	0.035029	0.015130
Chr06	33041371	33200382	0.134678	0.079200	0.063650	0.055161
Chr06	33107349	33215421	0.051944	0.040228	0.032671	0.024548
Chr06	33200644	33244545	0.030306	0.034461	0.028315	0.011255
Chr06	33215452	33366999	0.023672	0.018225	0.015266	0.008704
